year,month,trip_count,crash_count,percentage
2017,1,739602,0,0.0
2017,2,805673,0,0.0
2017,3,739866,0,0.0
2017,4,1336590,84,0.006284649743002716
2017,5,1549234,67,0.004324717892842527
2017,6,1763654,77,0.004365935722086078
2017,7,1769172,42,0.0023739919012961993
2017,8,1851970,84,0.004535710621662338
2017,9,1911217,81,0.004238137270650063
2017,10,1932511,57,0.002949530429580996
2017,11,1354231,63,0.004652086682404996
2017,12,905865,20,0.002207834500725826
