tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end_station_id,end station name,end station latitude,end station longitude,bike_id,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
357,2013-06-25 09:08:22,2013-06-25 09:14:19,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,414.0,Pearl St & Anchorage Pl,40.70281858,-73.98765762,18486,Subscriber,1988.0,1,end,189891,911.5767450503828,92.60433517746158,40.7024219,-73.9866917,2013-06-25 09:15:00
299,2013-06-26 16:09:26,2013-06-26 16:14:25,527,E 33 St & 2 Ave,40.744023,-73.976056,527.0,E 33 St & 2 Ave,40.744023,-73.976056,17538,Customer,,0,both,35328,85.44294256944542,85.44294256944542,40.74478,-73.9758819,2013-06-26 16:10:00
1587,2013-06-28 16:59:09,2013-06-28 17:25:36,331,Pike St & Monroe St,40.71173107,-73.99193043,312.0,Allen St & Stanton St,40.722055,-73.989111,17995,Customer,,0,end,13147,1119.5201778634705,82.3774053924105,40.7214625,-73.9885242,2013-06-28 16:59:00
383,2013-07-01 20:14:21,2013-07-01 20:20:44,326,E 11 St & 1 Ave,40.72953837,-73.98426726,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,15529,Subscriber,1988,1,start,15504,80.63578337656301,1063.3642410466255,40.7300064,-73.9835363,2013-07-01 20:20:00
752,2013-07-08 09:38:06,2013-07-08 09:50:38,476,E 31 St & 3 Ave,40.74394314,-73.97966069,444.0,Broadway & W 24 St,40.7423543,-73.98915076,17537,Subscriber,1991,1,end,24330,830.3717065008301,13.342260755400867,40.7422733,-73.9892676,2013-07-08 09:50:00
945,2013-07-08 09:49:06,2013-07-08 10:04:51,450,W 49 St & 8 Ave,40.76227205,-73.98788205,444.0,Broadway & W 24 St,40.7423543,-73.98915076,17960,Subscriber,1989,1,end,24330,2226.823224059865,13.342260755400867,40.7422733,-73.9892676,2013-07-08 09:50:00
2118,2013-07-08 17:56:42,2013-07-08 18:32:00,350,Clinton St & Grand St,40.71559509,-73.9870295,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,18640,Subscriber,1960,2,end,15518,1018.2432766242969,22.116575246968473,40.7228913,-73.9797284,2013-07-08 17:56:00
759,2013-07-08 19:46:38,2013-07-08 19:59:17,518,E 39 St & 2 Ave,40.74780373,-73.9734419,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,20566,Subscriber,1972,2,end,15519,2385.047507669056,79.2716899454944,40.7281758,-73.9848573,2013-07-08 20:00:00
1435,2013-07-09 17:39:45,2013-07-09 18:03:40,377,6 Ave & Canal St,40.72243797,-74.00566443,384.0,Fulton St & Waverly Ave,40.68317813,-73.9659641,15772,Subscriber,1979,1,start,3187,54.905933259372105,5543.214320108106,40.7225499,-74.006299,2013-07-09 17:40:00
457,2013-07-09 17:40:01,2013-07-09 17:47:38,377,6 Ave & Canal St,40.72243797,-74.00566443,417.0,Barclay St & Church St,40.71291224,-74.01020234,18697,Subscriber,1977,1,start,3187,54.905933259372105,1121.0153094809987,40.7225499,-74.006299,2013-07-09 17:40:00
578,2013-07-09 18:45:53,2013-07-09 18:55:31,523,W 38 St & 8 Ave,40.75466591,-73.99138152,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,16631,Subscriber,1982,2,end,11096,1923.4075099196698,94.46919964717918,40.738552,-73.9996824,2013-07-09 18:55:00
857,2013-07-10 00:29:26,2013-07-10 00:43:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,20133,Subscriber,1991,1,end,196382,2368.075917627927,87.00989151254925,40.7107873,-73.9599439,2013-07-10 00:30:00
3505,2013-07-11 18:00:35,2013-07-11 18:59:00,362,Broadway & W 37 St,40.75172632,-73.98753523,426.0,West St & Chambers St,40.71754834,-74.01322069,15675,Subscriber,1991,1,end,3205,4395.016130572534,51.073422659073586,40.7171751,-74.0128675,2013-07-11 19:00:00
2427,2013-07-11 19:00:52,2013-07-11 19:41:19,426,West St & Chambers St,40.71754834,-74.01322069,153.0,E 40 St & 5 Ave,40.752062307,-73.9816324043,18251,Subscriber,1975,2,start,3205,51.073422659073586,4687.760280413631,40.7171751,-74.0128675,2013-07-11 19:00:00
653,2013-07-15 11:44:15,2013-07-15 11:55:08,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,15654,Subscriber,1990,2,start,15551,85.85189359635325,3842.61333221683,40.7291862,-73.9872492,2013-07-15 11:45:00
633,2013-07-15 15:35:47,2013-07-15 15:46:20,267,Broadway & W 36 St,40.75097711,-73.98765428,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,16461,Subscriber,1974,1,end,35485,1348.1905100958938,76.2105027521161,40.7539439,-73.9721356,2013-07-15 15:35:00
748,2013-07-16 16:45:19,2013-07-16 16:57:47,483,E 12 St & 3 Ave,40.73223272,-73.98889957,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,16191,Subscriber,1981,1,end,15555,642.6041734752456,91.21367711403758,40.7269737,-73.9857379,2013-07-16 16:45:00
1617,2013-07-17 09:15:13,2013-07-17 09:42:10,489,10 Ave & W 28 St,40.75066386,-74.00176802,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,17945,Subscriber,1974,1,end,35511,3342.642132110029,59.399637931647455,40.7606005,-73.9643142,2013-07-17 09:15:00
410,2013-07-17 19:03:31,2013-07-17 19:10:21,459,W 20 St & 11 Ave,40.746745,-74.007756,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16599,Subscriber,1975,1,end,192990,6764.098044597429,80.1414501764855,40.6931332,-73.9698315,2013-07-17 19:11:00
432,2013-07-17 19:10:20,2013-07-17 19:17:32,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20230,Subscriber,1982,1,end,192990,1009.4315397530734,80.1414501764855,40.6931332,-73.9698315,2013-07-17 19:11:00
428,2013-07-18 12:53:15,2013-07-18 13:00:23,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,14866,Customer,\N,0,start,24392,99.54251514014965,1037.8258281477838,40.7395116,-73.9847429,2013-07-18 13:00:00
459,2013-07-22 14:45:28,2013-07-22 14:53:07,403,E 2 St & 2 Ave,40.72502876,-73.99069656,253.0,W 13 St & 5 Ave,40.73543934,-73.99453948,15019,Subscriber,1957,1,end,24440,1245.0271207995997,99.9850186964182,40.7360047,-73.9936167,2013-07-22 14:54:00
593,2013-07-22 14:54:19,2013-07-22 15:04:12,253,W 13 St & 5 Ave,40.73543934,-73.99453948,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,15019,Subscriber,1985,1,start,24440,99.9850186964182,1470.2667423516968,40.7360047,-73.9936167,2013-07-22 14:54:00
1021,2013-07-23 13:35:36,2013-07-23 13:52:37,410,Suffolk St & Stanton St,40.72066442,-73.98517977,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,14836,Subscriber,1953,2,end,193015,3431.495115780056,39.08189379791176,40.6899325,-73.9814728,2013-07-23 13:53:00
566,2013-07-23 13:43:54,2013-07-23 13:53:20,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15940,Subscriber,1957,1,end,193015,1417.6795017510153,39.08189379791176,40.6899325,-73.9814728,2013-07-23 13:53:00
2026,2013-07-28 15:00:11,2013-07-28 15:33:57,488,W 39 St & 9 Ave,40.75645824,-73.99372222,2010.0,Grand St & Greene St,40.72165481,-74.00234737,16432,Subscriber,1956,1,end,3388,3968.5078869262406,88.1515038582804,40.7212518,-74.0014466,2013-07-28 15:00:00
1007,2013-07-29 07:47:32,2013-07-29 08:04:19,486,Broadway & W 29 St,40.7462009,-73.98855723,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,19972,Subscriber,1971,1,end,35640,1699.3682314388318,17.359681441068556,40.7545696,-73.971677,2013-07-29 08:05:00
874,2013-07-29 07:51:26,2013-07-29 08:06:00,514,12 Ave & W 40 St,40.76087502,-74.00277668,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,14665,Subscriber,1970,1,end,35640,2711.6655507663572,17.359681441068556,40.7545696,-73.971677,2013-07-29 08:05:00
1179,2013-07-29 08:22:12,2013-07-29 08:41:51,2000,Front St & Washington St,40.70255088,-73.98940236,229.0,Great Jones St,40.72743423,-73.99379025,18621,Subscriber,1955,1,end,15615,2832.5785507460755,72.57125131840478,40.7278664,-73.9931449,2013-07-29 08:22:00
618,2013-07-30 06:49:09,2013-07-30 06:59:27,545,E 23 St & 1 Ave,40.736502,-73.97809472,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,15750,Subscriber,1971,1,end,15620,1344.816567094239,73.60244345861703,40.7298617,-73.9914344,2013-07-30 06:50:00
651,2013-07-30 16:53:45,2013-07-30 17:04:36,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,527.0,E 33 St & 1 Ave,40.74315566,-73.97434726,19795,Customer,\N,0,start,181495,88.73214259227586,7073.643111694137,40.6811367,-73.9556676,2013-07-30 17:05:00
1066,2013-07-30 17:04:11,2013-07-30 17:21:57,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,19074,Subscriber,1987,2,end,181495,3579.5233310799467,88.73214259227586,40.6811367,-73.9556676,2013-07-30 17:05:00
662,2013-07-31 09:29:31,2013-07-31 09:40:33,525,W 34 St & 11 Ave,40.75594159,-74.0021163,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,17185,Subscriber,1990,1,end,24492,1836.1666960507894,81.21129586506541,40.740443,-73.9945943,2013-07-31 09:30:00
183,2013-07-31 09:30:12,2013-07-31 09:33:15,482,W 15 St & 7 Ave,40.73935542,-73.99931783,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,19808,Subscriber,1976,1,end,24492,415.92802409581066,81.21129586506541,40.740443,-73.9945943,2013-07-31 09:30:00
822,2013-07-31 09:30:34,2013-07-31 09:44:16,168,W 18 St & 6 Ave,40.73971301,-73.99456405,303.0,Mercer St & Spring St,40.72362738,-73.99949601,16804,Subscriber,1954,1,start,24492,81.21129586506541,1914.8864610886765,40.740443,-73.9945943,2013-07-31 09:30:00
728,2013-07-31 11:29:41,2013-07-31 11:41:49,465,Broadway & W 41 St,40.75513557,-73.98658032,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,19529,Subscriber,1965,1,start,29824,77.60340486272965,1309.375307034334,40.7553738,-73.9874463,2013-07-31 11:30:00
693,2013-07-31 14:34:11,2013-07-31 14:45:44,304,Broadway & Battery Pl,40.70463334,-74.01361706,386.0,Centre St & Worth St,40.71494807,-74.00234482,16640,Subscriber,1967,1,end,7972,1509.6144871040237,91.28464594329368,40.7155838,-74.0030301,2013-07-31 14:45:00
252,2013-08-01 13:16:56,2013-08-01 13:21:08,497,E 17 St & Broadway,40.73704984,-73.99009296,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,18068,Subscriber,1974,2,start,24487,83.08701000506056,836.8253016356259,40.7377967,-73.9901235,2013-08-01 13:17:00
2451,2013-08-02 18:52:52,2013-08-02 19:33:43,501,FDR Drive & E 35 St,40.744219,-73.97121214,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,20613,Subscriber,1970,1,end,178116,6710.896798717414,98.93083812372629,40.6840525,-73.9774579,2013-08-02 19:34:00
866,2013-08-02 21:58:53,2013-08-02 22:13:19,263,Elizabeth St & Hester St,40.71729,-73.996375,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,18549,Subscriber,1975,1,start,7993,79.70191285901632,1686.4042645132317,40.71728,-73.9954294,2013-08-02 21:59:00
450,2013-08-04 12:59:33,2013-08-04 13:07:03,478,11 Ave & W 41 St,40.76030096,-73.99884222,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,15618,Customer,\N,0,start,19780,73.10801487247812,3399.8140042110685,40.7608228,-73.9983142,2013-08-04 13:00:00
405,2013-08-05 17:42:25,2013-08-05 17:49:10,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,365.0,Fulton St & Grand Ave,40.68223166,-73.9614583,19059,Subscriber,1969,1,start,193075,41.85894323707007,1352.9096398674678,40.6870248,-73.9762057,2013-08-05 17:50:00
2053,2013-08-05 17:50:33,2013-08-05 18:24:46,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,18237,Subscriber,1981,1,end,193075,5956.55987945436,41.85894323707007,40.6870248,-73.9762057,2013-08-05 17:50:00
436,2013-08-07 22:11:55,2013-08-07 22:19:11,521,8 Ave & W 31 St,40.75044999,-73.99481051,540.0,Lexington Ave & E 26 St,40.74147286,-73.98320928,16619,Subscriber,1987,1,start,29954,17.564385822006415,1386.544794602617,40.7502939,-73.9948425,2013-08-07 22:19:00
1080,2013-08-07 22:18:40,2013-08-07 22:36:40,223,W 13 St & 7 Ave,40.73781509,-73.99994661,521.0,8 Ave & W 31 St,40.75044999,-73.99481051,19406,Customer,\N,0,end,29954,1452.6806449120284,17.564385822006415,40.7502939,-73.9948425,2013-08-07 22:19:00
1755,2013-08-08 12:02:10,2013-08-08 12:31:25,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,19621,Subscriber,1974,2,start,200068,21.17175032690109,2462.624867016814,40.7167665,-73.9633925,2013-08-08 12:31:00
2821,2013-08-08 12:31:55,2013-08-08 13:18:56,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,15824,Customer,\N,0,start,200068,21.17175032690109,2445.204750183722,40.7167665,-73.9633925,2013-08-08 12:31:00
177,2013-08-08 18:58:30,2013-08-08 19:01:27,417,Barclay St & Church St,40.71291224,-74.01020234,426.0,West St & Chambers St,40.71754834,-74.01322069,19799,Subscriber,1968,1,end,3493,524.5385659185349,51.073422659073586,40.7171751,-74.0128675,2013-08-08 18:58:00
1506,2013-08-08 18:58:32,2013-08-08 19:23:38,447,8 Ave & W 52 St,40.76370739,-73.9851615,426.0,West St & Chambers St,40.71754834,-74.01322069,19146,Subscriber,1972,1,end,3493,5676.313040023789,51.073422659073586,40.7171751,-74.0128675,2013-08-08 18:58:00
1300,2013-08-09 13:38:42,2013-08-09 14:00:22,394,E 9 St & Avenue C,40.72521311,-73.97768752,296.0,Division St & Bowery,40.71413089,-73.9970468,16149,Subscriber,1965,1,start,15690,25.819609333494927,2030.1501961358415,40.7252872,-73.9779779,2013-08-09 14:01:00
709,2013-08-09 14:00:57,2013-08-09 14:12:46,394,E 9 St & Avenue C,40.72521311,-73.97768752,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,14915,Subscriber,1971,1,start,15690,25.819609333494927,1185.1513573417694,40.7252872,-73.9779779,2013-08-09 14:01:00
1046,2013-08-10 06:30:38,2013-08-10 06:48:04,358,Christopher St & Greenwich St,40.73291553,-74.00711384,259.0,South St & Whitehall St,40.70122128,-74.01234218,16163,Subscriber,1997,1,end,3506,3522.5920166481337,36.14397325926725,40.7015053,-74.0125507,2013-08-10 06:30:00
294,2013-08-10 18:54:45,2013-08-10 18:59:39,257,Lispenard St & Broadway,40.71939226,-74.00247214,330.0,Reade St & Broadway,40.71450451,-74.00562789,16868,Subscriber,1978,1,start,3516,57.94090803342803,652.3551959261047,40.7199041,-74.002601,2013-08-10 19:00:00
1287,2013-08-11 18:09:21,2013-08-11 18:30:48,329,Greenwich St & N Moore St,40.72043411,-74.01020609,243.0,Fulton St & Rockwell Pl,40.687979,-73.978474,19494,Subscriber,1985,2,end,193105,4580.913027126581,96.05506851362185,40.6875356,-73.9774963,2013-08-11 18:30:00
290,2013-08-11 18:25:01,2013-08-11 18:29:51,243,Fulton St & Rockwell Pl,40.687979,-73.978474,469.0,Broadway & W 53 St,40.76344058,-73.98268129,20560,Subscriber,1984,1,start,193105,96.05506851362185,8451.562206064387,40.6875356,-73.9774963,2013-08-11 18:30:00
841,2013-08-12 14:50:26,2013-08-12 15:04:27,294,Washington Square E,40.73049393,-73.9957214,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,15389,Subscriber,1990,1,end,42355,3120.642577290828,17.261985233507232,40.7567703,-73.9827104,2013-08-12 14:50:00
458,2013-08-16 16:57:50,2013-08-16 17:05:28,335,Washington Pl & Broadway,40.72903917,-73.99404649,263.0,Elizabeth St & Hester St,40.71729,-73.996375,19188,Subscriber,1969,1,start,15694,71.79077052736943,1249.6566498781344,40.7284127,-73.9942525,2013-08-16 17:05:00
1787,2013-08-16 17:29:51,2013-08-16 17:59:38,2012,E 27 St & 1 Ave,40.739445,-73.976806,376.0,John St & William St,40.70862144,-74.00722156,16303,Customer,\N,0,start,24604,90.95410961524716,4271.013868707785,40.7398618,-73.9777349,2013-08-16 18:00:00
977,2013-08-18 21:29:03,2013-08-18 21:45:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,16252,Subscriber,1982,1,end,196646,2240.0965730141256,84.74949429907956,40.7107357,-73.9618087,2013-08-18 21:45:00
1857,2013-08-21 18:58:38,2013-08-21 19:29:35,223,W 13 St & 7 Ave,40.73781509,-73.99994661,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,15730,Customer,\N,0,end,15715,1923.101220471808,84.03023671628425,40.7254721,-73.9839596,2013-08-21 19:30:00
378,2013-08-21 19:29:07,2013-08-21 19:35:25,432,E 7 St & Avenue A,40.72621788,-73.98379855,285.0,Broadway & E 14 St,40.73454567,-73.99074142,19941,Subscriber,1964,1,start,15715,84.03023671628425,1159.5316613141472,40.7254721,-73.9839596,2013-08-21 19:30:00
403,2013-08-22 18:03:56,2013-08-22 18:10:39,444,Broadway & W 24 St,40.7423543,-73.98915076,152.0,Warren St & Church St,40.71473993,-74.00910627,14959,Subscriber,1959,2,start,24658,96.41985608461916,3405.181789979249,40.7415488,-73.9895745,2013-08-22 18:10:00
736,2013-08-23 17:57:41,2013-08-23 18:09:57,512,W 29 St & 9 Ave,40.7500727,-73.99839279,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,18864,Subscriber,1961,1,start,19952,72.6348078679044,2156.7398830716543,40.749638,-73.9990364,2013-08-23 18:10:00
2898,2013-08-23 18:10:33,2013-08-23 18:58:51,512,W 29 St & 9 Ave,40.7500727,-73.99839279,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16067,Subscriber,1985,2,start,19952,72.6348078679044,6763.891513396693,40.749638,-73.9990364,2013-08-23 18:10:00
704,2013-08-29 08:48:49,2013-08-29 09:00:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,263.0,Elizabeth St & Hester St,40.71729,-73.996375,19206,Subscriber,1986,1,end,8196,1283.742252952888,97.77740659234513,40.7165417,-73.9969843,2013-08-29 09:00:00
1562,2013-08-31 16:05:10,2013-08-31 16:31:12,217,Old Fulton St,40.70277159,-73.99383605,396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,20583,Customer,\N,0,end,181665,4017.836641394757,88.73214259227586,40.6811367,-73.9556676,2013-08-31 16:05:00
751,2013-09-03 17:11:29,2013-09-03 17:24:00,447,8 Ave & W 52 St,40.76370739,-73.9851615,521.0,8 Ave & W 31 St,40.75044999,-73.99481051,19964,Subscriber,1971,1,start,42610,97.02139403313629,1586.5684483142204,40.7629162,-73.9856472,2013-09-03 17:12:00
79,2013-09-03 17:12:17,2013-09-03 17:13:36,447,8 Ave & W 52 St,40.76370739,-73.9851615,469.0,Broadway & W 53 St,40.76344058,-73.98268129,18363,Subscriber,1974,1,start,42610,97.02139403313629,256.506494644408,40.7629162,-73.9856472,2013-09-03 17:12:00
589,2013-09-03 17:12:21,2013-09-03 17:22:10,379,W 31 St & 7 Ave,40.749156,-73.9916,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,20356,Subscriber,1981,2,end,42610,1610.1270307812517,97.02139403313629,40.7629162,-73.9856472,2013-09-03 17:12:00
1162,2013-09-05 16:54:55,2013-09-05 17:14:17,466,W 25 St & 6 Ave,40.74395411,-73.99144871,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,18526,Subscriber,1987,1,start,24762,43.8609445768369,2470.7243629883556,40.7441866,-73.9918693,2013-09-05 17:15:00
338,2013-09-05 21:20:14,2013-09-05 21:25:52,456,E 53 St & Madison Ave,40.7597108,-73.97402311,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,18416,Subscriber,1982,1,end,30201,1774.4236700876029,88.45114313103971,40.7451792,-73.9827278,2013-09-05 21:25:00
