tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end_station_id,end station name,end station latitude,end station longitude,bike_id,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
810,2018-05-10 19:32:25.369,2018-05-10 19:45:55.763,3431.0,E 35 St & 3 Ave,40.746524,-73.977885,3435.0,Grand St & Elizabeth St,40.718822,-73.99596,29430,Subscriber,1990,1,start,3898234,25.047664680383328,3431.921250542508,40.74639,-73.977646,2018-05-10 19:45:00
239,2018-05-10 19:44:50.632,2018-05-10 19:48:49.641,3431.0,E 35 St & 3 Ave,40.746524,-73.977885,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,29184,Subscriber,1992,1,start,3898234,25.047664680383328,656.4851717606108,40.74639,-73.977646,2018-05-10 19:45:00
291,2018-05-13 09:00:27.694,2018-05-13 09:05:18.732,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,3315.0,Henry St & Degraw St,40.6847514,-73.99917254,26921,Subscriber,1966,2,start,3900215,77.50507031094445,712.1825681720367,40.68608,-73.99091,2018-05-13 09:00:00
251,2018-05-13 09:00:58.337,2018-05-13 09:05:09.913,3384.0,Smith St & 3 St,40.6787242,-73.99599099,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,31856,Subscriber,1985,1,end,3900215,923.3484372162335,77.50507031094445,40.68608,-73.99091,2018-05-13 09:00:00
1577,2018-05-14 08:38:54.400,2018-05-14 09:05:12.194,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,320.0,Leonard St & Church St,40.717571,-74.005549,28310,Subscriber,1970,1,start,3901035,76.02299031015082,4035.1324580069704,40.718742,-73.957695,2018-05-14 09:05:00
262,2018-05-14 09:01:15.719,2018-05-14 09:05:38.167,3109.0,Banker St & Meserole Ave,40.72606,-73.95621,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,30123,Subscriber,1989,2,end,3901035,823.2924852642803,76.02299031015082,40.718742,-73.957695,2018-05-14 09:05:00
2554,2018-05-14 17:32:41.852,2018-05-14 18:15:15.862,3412.0,Pacific St & Nevins St,40.6853761,-73.98302136,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,29969,Subscriber,1998,1,end,3900831,843.772695507398,84.46370132205573,40.692234,-73.987305,2018-05-14 18:15:00
956,2018-05-14 17:59:31.817,2018-05-14 18:15:28.194,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,28799,Subscriber,1985,1,end,3900831,1299.967974565047,84.46370132205573,40.692234,-73.987305,2018-05-14 18:15:00
590,2018-05-15 07:03:08.125,2018-05-15 07:12:58.880,377.0,6 Ave & Canal St,40.72243797,-74.00566443,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,30055,Subscriber,1985,1,end,3902621,2357.1062122931735,37.34248767273573,40.741615,-73.993744,2018-05-15 07:12:00
452,2018-05-15 07:11:09.149,2018-05-15 07:18:41.640,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,21709,Subscriber,1988,0,end,3902621,1410.533788722535,37.34248767273573,40.741615,-73.993744,2018-05-15 07:12:00
2007,2018-05-15 07:12:46.278,2018-05-15 07:46:13.661,3298.0,Warren St & Court St,40.686371,-73.99383324,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,19033,Subscriber,1959,1,end,3902621,6142.865617098042,37.34248767273573,40.741615,-73.993744,2018-05-15 07:12:00
347,2018-05-18 10:00:43.264,2018-05-18 10:06:30.678,3241.0,Monroe St & Tompkins Ave,40.686203,-73.944694,3249.0,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,18280,Subscriber,1984,1,start,3904379,78.24525284979741,772.2620893601988,40.686905,-73.94463,2018-05-18 10:00:00
581,2018-05-18 14:59:00.559,2018-05-18 15:08:42.034,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,31264,Subscriber,1959,1,end,3903533,1920.67254707514,85.27881022788003,40.76025,-73.969635,2018-05-18 15:00:00
782,2018-05-18 19:27:39.446,2018-05-18 19:40:41.965,465.0,Broadway & W 41 St,40.75513557,-73.98658032,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,28457,Subscriber,1987,1,start,3904779,75.577324341077,885.2478323497082,40.755802,-73.986404,2018-05-18 19:40:00
654,2018-05-18 19:28:06.763,2018-05-18 19:39:01.669,465.0,Broadway & W 41 St,40.75513557,-73.98658032,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,26016,Subscriber,1980,1,start,3904779,75.577324341077,636.6266954857882,40.755802,-73.986404,2018-05-18 19:40:00
551,2018-05-18 19:39:46.367,2018-05-18 19:48:58.212,465.0,Broadway & W 41 St,40.75513557,-73.98658032,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,26126,Subscriber,1992,1,start,3904779,75.577324341077,1293.8760330920113,40.755802,-73.986404,2018-05-18 19:40:00
334,2018-05-18 19:40:40.729,2018-05-18 19:46:15.424,465.0,Broadway & W 41 St,40.75513557,-73.98658032,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,14728,Subscriber,1980,1,start,3904779,75.577324341077,636.6266954857882,40.755802,-73.986404,2018-05-18 19:40:00
1010,2018-05-18 21:57:29.193,2018-05-18 22:14:19.829,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,21112,Subscriber,1993,1,start,3905710,94.98140556524575,1750.4653490012145,40.752377,-73.97035,2018-05-18 22:15:00
1696,2018-05-20 09:01:32.009,2018-05-20 09:29:48.716,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,27943,Customer,1969,0,start,3906616,81.59504326611294,3256.569046554863,40.745293,-73.9985,2018-05-20 09:30:00
1733,2018-05-20 09:01:32.639,2018-05-20 09:30:26.004,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,18860,Customer,1969,0,start,3906616,81.59504326611294,3256.569046554863,40.745293,-73.9985,2018-05-20 09:30:00
714,2018-05-20 09:18:50.771,2018-05-20 09:30:44.864,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,19395,Subscriber,1991,2,start,3906616,81.59504326611294,2541.8173737742786,40.745293,-73.9985,2018-05-20 09:30:00
234,2018-05-20 09:25:21.031,2018-05-20 09:29:15.663,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,28011,Subscriber,1990,1,start,3906616,81.59504326611294,663.8150595583988,40.745293,-73.9985,2018-05-20 09:30:00
362,2018-05-21 00:00:38.805,2018-05-21 00:06:41.523,3078.0,Broadway & Roebling St,40.70924826276157,-73.96063148975372,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,20593,Subscriber,1992,1,start,3905057,22.30317232477139,854.2008661593599,40.709442,-73.9607,2018-05-21 00:00:00
668,2018-05-21 06:18:20.054,2018-05-21 06:29:28.389,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,31701,Subscriber,1986,1,start,3905173,57.30696382104046,2016.7929572888738,40.77303,-73.97829,2018-05-21 06:30:00
215,2018-05-21 06:26:00.660,2018-05-21 06:29:36.012,499.0,Broadway & W 60 St,40.76915505,-73.98191841,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,32767,Subscriber,1981,1,end,3905173,528.2188297395445,57.30696382104046,40.77303,-73.97829,2018-05-21 06:30:00
531,2018-05-21 06:30:12.203,2018-05-21 06:39:04.185,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,17768,Subscriber,1971,1,start,3905173,57.30696382104046,1841.8988415117578,40.77303,-73.97829,2018-05-21 06:30:00
388,2018-05-21 19:28:30.257,2018-05-21 19:34:58.795,3415.0,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3377.0,Carroll St & Bond St,40.6786115,-73.99037292,32479,Subscriber,1972,2,end,3905915,1286.7440095253694,9.010312598279485,40.67868,-73.99043,2018-05-21 19:35:00
540,2018-05-21 19:34:45.454,2018-05-21 19:43:46.134,3377.0,Carroll St & Bond St,40.6786115,-73.99037292,3389.0,Carroll St & Columbia St,40.6830456,-74.00348559,31264,Subscriber,1985,2,start,3905915,9.010312598279485,1203.1852261023366,40.67868,-73.99043,2018-05-21 19:35:00
1608,2018-05-23 17:17:41.314,2018-05-23 17:44:29.898,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,3160.0,Central Park West & W 76 St,40.77896784,-73.97374737,32125,Customer,1969,0,start,3908590,22.98300786070193,3534.2888122096715,40.74915,-73.98828,2018-05-23 17:45:00
894,2018-05-23 17:29:33.052,2018-05-23 17:44:27.873,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,498.0,Broadway & W 32 St,40.74854862,-73.98808416,30411,Subscriber,1996,1,end,3908590,2307.2312507762804,68.87543985076725,40.74915,-73.98828,2018-05-23 17:45:00
804,2018-05-23 17:32:31.756,2018-05-23 17:45:56.459,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,498.0,Broadway & W 32 St,40.74854862,-73.98808416,26954,Subscriber,1956,2,end,3908590,1913.4749008921729,68.87543985076725,40.74915,-73.98828,2018-05-23 17:45:00
653,2018-05-23 17:34:25.211,2018-05-23 17:45:19.127,498.0,Broadway & W 32 St,40.74854862,-73.98808416,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,32002,Subscriber,1992,1,start,3908590,68.87543985076725,2307.2312507762804,40.74915,-73.98828,2018-05-23 17:45:00
497,2018-05-23 17:35:54.744,2018-05-23 17:44:11.944,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,498.0,Broadway & W 32 St,40.74854862,-73.98808416,27862,Subscriber,1991,1,end,3908590,1300.7427988218503,68.87543985076725,40.74915,-73.98828,2018-05-23 17:45:00
318,2018-05-23 17:39:51.591,2018-05-23 17:45:09.837,498.0,Broadway & W 32 St,40.74854862,-73.98808416,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,17546,Subscriber,1967,1,start,3908590,68.87543985076725,820.0725921733177,40.74915,-73.98828,2018-05-23 17:45:00
419,2018-05-23 17:44:03.532,2018-05-23 17:51:03.131,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,498.0,Broadway & W 32 St,40.74854862,-73.98808416,33539,Subscriber,1970,1,end,3908590,1245.621846986136,68.87543985076725,40.74915,-73.98828,2018-05-23 17:45:00
328,2018-05-23 17:44:03.662,2018-05-23 17:49:31.934,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,498.0,Broadway & W 32 St,40.74854862,-73.98808416,25196,Subscriber,1988,1,end,3908590,779.8138000971007,68.87543985076725,40.74915,-73.98828,2018-05-23 17:45:00
1402,2018-05-23 17:44:06.006,2018-05-23 18:07:28.674,498.0,Broadway & W 32 St,40.74854862,-73.98808416,3176.0,W 64 St & West End Ave,40.77452835,-73.98753759,31154,Subscriber,1984,1,start,3908590,68.87543985076725,2822.6403108845025,40.74915,-73.98828,2018-05-23 17:45:00
2081,2018-05-23 17:44:39.399,2018-05-23 18:19:20.509,391.0,Clark St & Henry St,40.69760127,-73.99344559,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,18638,Subscriber,1969,1,end,3908590,5748.471095517845,22.98300786070193,40.74915,-73.98828,2018-05-23 17:45:00
554,2018-05-23 17:45:02.323,2018-05-23 17:54:16.356,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,3458.0,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,18161,Subscriber,1993,1,start,3908590,22.98300786070193,1761.693415354523,40.74915,-73.98828,2018-05-23 17:45:00
1366,2018-05-23 17:45:35.231,2018-05-23 18:08:21.326,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,25130,Subscriber,1995,2,start,3908590,22.98300786070193,3740.312196487045,40.74915,-73.98828,2018-05-23 17:45:00
1919,2018-05-23 17:45:41.773,2018-05-23 18:17:41.269,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,3323.0,W 106 St & Central Park West,40.7981856,-73.9605909006,17947,Subscriber,1989,1,start,3908590,22.98300786070193,5930.1302335342625,40.74915,-73.98828,2018-05-23 17:45:00
1718,2018-05-23 17:45:45.519,2018-05-23 18:14:23.973,498.0,Broadway & W 32 St,40.74854862,-73.98808416,291.0,Madison St & Montgomery St,40.713126,-73.984844,30346,Subscriber,1964,1,start,3908590,68.87543985076725,4016.1409355203036,40.74915,-73.98828,2018-05-23 17:45:00
636,2018-05-24 11:50:10.223,2018-05-24 12:00:46.967,3635.0,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,30179,Subscriber,1987,1,end,3909056,1252.1753696417704,85.28854808769889,40.74357,-73.992325,2018-05-24 12:00:00
543,2018-05-24 11:50:37.792,2018-05-24 11:59:40.853,267.0,Broadway & W 36 St,40.75097711,-73.98765428,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,30502,Subscriber,1967,2,end,3909056,912.7917052839567,85.28854808769889,40.74357,-73.992325,2018-05-24 12:00:00
455,2018-05-24 11:53:08.991,2018-05-24 12:00:44.760,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,382.0,University Pl & E 14 St,40.73492695,-73.99200509,32775,Subscriber,1979,1,start,3909056,85.28854808769889,961.442505252473,40.74357,-73.992325,2018-05-24 12:00:00
1374,2018-05-25 13:36:28.627,2018-05-25 13:59:23.562,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,146.0,Hudson St & Reade St,40.71625008,-74.0091059,30455,Subscriber,1995,2,end,3907777,2172.1390887325006,71.37933936907245,40.716587,-74.008385,2018-05-25 14:00:00
904,2018-05-25 18:29:37.123,2018-05-25 18:44:41.300,376.0,John St & William St,40.70862144,-74.00722156,332.0,Cherry St,40.71219906,-73.97948148,31516,Subscriber,1983,1,start,3908220,10.46841569637128,2375.9860375307194,40.7087,-74.00729,2018-05-25 18:30:00
651,2018-05-28 11:44:07.889,2018-05-28 11:54:59.577,3589.0,Broadway & 12 St,40.7668,-73.9347774,3129.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,29846,Subscriber,1985,1,end,3910267,1820.533897412526,42.18425011634826,40.750965,-73.94027,2018-05-28 11:45:00
418,2018-05-28 11:44:44.799,2018-05-28 11:51:43.464,3593.0,31 St & Broadway,40.761584,-73.925921,3129.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,26976,Subscriber,1984,2,end,3910267,1689.6687213667014,42.18425011634826,40.750965,-73.94027,2018-05-28 11:45:00
127,2018-05-28 12:33:26.126,2018-05-28 12:35:33.276,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,32753,Subscriber,1978,1,end,3909843,304.5544989751619,72.90220283992245,40.77221,-73.98219,2018-05-28 12:34:00
2177,2018-05-28 12:33:43.311,2018-05-28 13:10:00.634,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,26426,Subscriber,1952,1,start,3909843,72.90220283992245,4969.973092555829,40.77221,-73.98219,2018-05-28 12:34:00
1669,2018-05-28 12:34:13.556,2018-05-28 13:02:02.701,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,16624,Customer,1983,1,end,3909843,2642.9963050734277,72.90220283992245,40.77221,-73.98219,2018-05-28 12:34:00
517,2018-06-01 11:31:41.765,2018-06-01 11:40:19.559,285.0,Broadway & E 14 St,40.73454567,-73.99074142,238.0,Bank St & Washington St,40.7361967,-74.00859207,32678,Subscriber,1973,1,start,3914270,32.432267628566464,1510.044158870449,40.734837,-73.99076,2018-06-01 11:40:00
398,2018-06-01 11:34:12.988,2018-06-01 11:40:51.616,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,285.0,Broadway & E 14 St,40.73454567,-73.99074142,16242,Subscriber,1996,2,end,3914270,1371.844736098641,32.432267628566464,40.734837,-73.99076,2018-06-01 11:40:00
867,2018-06-01 11:39:07.334,2018-06-01 11:53:34.378,459.0,W 20 St & 11 Ave,40.746745,-74.007756,285.0,Broadway & E 14 St,40.73454567,-73.99074142,30371,Subscriber,1986,1,end,3914270,1950.2830858507075,32.432267628566464,40.734837,-73.99076,2018-06-01 11:40:00
1062,2018-06-01 11:39:08.716,2018-06-01 11:56:50.777,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,285.0,Broadway & E 14 St,40.73454567,-73.99074142,27901,Subscriber,1947,1,end,3914270,1517.7859516189933,32.432267628566464,40.734837,-73.99076,2018-06-01 11:40:00
398,2018-06-07 21:14:04.008,2018-06-07 21:20:42.452,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,17116,Subscriber,1984,1,end,3919686,1123.2913727114603,93.68256677368701,40.74019,-73.99947,2018-06-07 21:20:00
234,2018-06-08 13:48:21.672,2018-06-08 13:52:16.214,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,15055,Subscriber,1957,1,end,3916732,591.161111989747,84.46370132205573,40.692234,-73.987305,2018-06-08 13:49:00
590,2018-06-09 19:59:58.726,2018-06-09 20:09:49.403,289.0,Monroe St & Classon Ave,40.6845683,-73.95881081,416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,21325,Subscriber,1968,1,end,3917631,1166.732856879426,46.76289421102916,40.687492,-73.9721,2018-06-09 20:00:00
610,2018-06-09 20:00:01.885,2018-06-09 20:10:11.897,289.0,Monroe St & Classon Ave,40.6845683,-73.95881081,416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,17000,Subscriber,1965,2,end,3917631,1166.732856879426,46.76289421102916,40.687492,-73.9721,2018-06-09 20:00:00
646,2018-06-11 15:08:51.896,2018-06-11 15:19:38.054,3329.0,Degraw St & Smith St,40.6829151,-73.99318208,298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,33315,Subscriber,1967,2,start,3919180,50.33320299369776,1175.812930378987,40.683266,-73.992805,2018-06-11 15:08:00
1964,2018-06-11 19:12:19.509,2018-06-11 19:45:03.879,527.0,E 33 St & 2 Ave,40.744023,-73.976056,532.0,S 5 Pl & S 5 St,40.710451,-73.960876,30876,Customer,1969,0,start,3918641,85.10907916283352,4021.2048129641166,40.744778,-73.97589,2018-06-11 19:12:00
503,2018-06-12 14:52:00.736,2018-06-12 15:00:24.175,3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3301.0,Columbus Ave & W 95 St,40.7919557,-73.968087,26949,Subscriber,1971,2,start,3920062,92.99771861139214,1508.4306926172321,40.802486,-73.95679,2018-06-12 15:00:00
183,2018-06-12 14:59:26.032,2018-06-12 15:02:29.720,3341.0,Central Park West & W 102 St,40.795346,-73.96186,3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,32968,Subscriber,1980,1,end,3920062,901.3666610366988,92.99771861139214,40.802486,-73.95679,2018-06-12 15:00:00
304,2018-06-13 16:05:38.200,2018-06-13 16:10:42.954,533.0,Broadway & W 38 St,40.75299641,-73.98721619,486.0,Broadway & W 29 St,40.7462009,-73.98855723,30493,Subscriber,1953,1,start,3928106,68.37627698577496,832.4004444490014,40.753605,-73.9871,2018-06-13 16:10:00
803,2018-06-14 13:07:41.843,2018-06-14 13:21:05.666,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,330.0,Reade St & Broadway,40.71450451,-74.00562789,27480,Subscriber,1976,1,start,3922382,77.81560922029716,1907.3227242479966,40.73104,-73.99961,2018-06-14 13:21:00
1020,2018-06-14 13:20:21.319,2018-06-14 13:37:22.248,456.0,E 53 St & Madison Ave,40.7597108,-73.97402311,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,14795,Subscriber,1988,1,end,3922382,3848.371718820483,77.81560922029716,40.73104,-73.99961,2018-06-14 13:21:00
324,2018-06-14 13:20:55.336,2018-06-14 13:26:19.838,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,382.0,University Pl & E 14 St,40.73492695,-73.99200509,29963,Subscriber,1961,1,start,3922382,77.81560922029716,772.9213832211295,40.73104,-73.99961,2018-06-14 13:21:00
308,2018-06-18 09:47:26.625,2018-06-18 09:52:35.304,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,33221,Subscriber,1990,2,start,3927995,83.65548585905793,1005.7554601299697,40.758377,-73.994385,2018-06-18 09:52:00
698,2018-06-18 13:45:24.784,2018-06-18 13:57:03.305,3041.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3558.0,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,30198,Subscriber,1978,1,end,3926717,2200.176781429563,48.03934088684137,40.67928,-73.967514,2018-06-18 13:45:00
291,2018-06-20 10:59:36.060,2018-06-20 11:04:27.160,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,30487,Subscriber,1991,1,start,3925562,27.2183073828272,745.2552160324614,40.742226,-73.99702,2018-06-20 11:05:00
1621,2018-06-20 18:09:05.613,2018-06-20 18:36:07.477,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,3507.0,Park Ave & E 124 St,40.8045555,-73.9396861,31602,Subscriber,1964,2,end,3925152,4971.465025204198,77.97027566418704,40.805058,-73.93904,2018-06-20 18:37:00
1156,2018-06-20 18:17:18.623,2018-06-20 18:36:34.881,3507.0,Park Ave & E 124 St,40.8045555,-73.9396861,3295.0,Central Park W & W 96 St,40.79127,-73.964839,26087,Subscriber,1955,1,start,3925152,77.97027566418704,2658.3295526034426,40.805058,-73.93904,2018-06-20 18:37:00
742,2018-06-20 18:24:33.999,2018-06-20 18:36:56.925,3299.0,E 98 St & Park Ave,40.78813,-73.95206,3507.0,Park Ave & E 124 St,40.8045555,-73.9396861,18579,Subscriber,1980,2,end,3925152,2178.1449571744706,77.97027566418704,40.805058,-73.93904,2018-06-20 18:37:00
586,2018-06-20 18:27:20.359,2018-06-20 18:37:06.566,3507.0,Park Ave & E 124 St,40.8045555,-73.9396861,3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,17357,Subscriber,1980,2,start,3925152,77.97027566418704,1569.1326096084497,40.805058,-73.93904,2018-06-20 18:37:00
285,2018-06-20 18:32:37.069,2018-06-20 18:37:22.553,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,3507.0,Park Ave & E 124 St,40.8045555,-73.9396861,33162,Subscriber,1975,2,end,3925152,722.1413432631551,77.97027566418704,40.805058,-73.93904,2018-06-20 18:37:00
403,2018-06-22 08:48:09.802,2018-06-22 08:54:53.277,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,28976,Subscriber,1981,1,start,3928073,79.01477233951599,1015.5852007867993,40.768486,-73.955505,2018-06-22 08:54:00
942,2018-06-22 08:54:40.417,2018-06-22 09:10:23.268,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,19837,Subscriber,1962,1,start,3928073,79.01477233951599,2215.1553657893783,40.768486,-73.955505,2018-06-22 08:54:00
659,2018-06-22 09:24:46.121,2018-06-22 09:35:45.567,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,21510,Subscriber,1960,2,start,3926738,78.92537674378791,1433.0974457442494,40.785706,-73.97274,2018-06-22 09:35:00
1445,2018-06-22 16:20:55.747,2018-06-22 16:45:01.432,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,30637,Customer,1969,0,end,3928083,2546.1252005855235,36.985481430634394,40.74902,-73.988045,2018-06-22 16:45:00
1378,2018-06-22 16:21:42.068,2018-06-22 16:44:40.466,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,19819,Customer,1969,0,end,3928083,2546.1252005855235,36.985481430634394,40.74902,-73.988045,2018-06-22 16:45:00
664,2018-06-22 16:33:19.846,2018-06-22 16:44:24.464,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,498.0,Broadway & W 32 St,40.74854862,-73.98808416,31164,Subscriber,1987,1,end,3928083,1503.3567859157308,52.51884104750611,40.74902,-73.988045,2018-06-22 16:45:00
341,2018-06-22 16:38:42.834,2018-06-22 16:44:24.327,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,498.0,Broadway & W 32 St,40.74854862,-73.98808416,30075,Subscriber,1981,1,end,3928083,1171.5867667242178,52.51884104750611,40.74902,-73.988045,2018-06-22 16:45:00
258,2018-06-22 16:40:02.262,2018-06-22 16:44:21.233,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,31217,Subscriber,1988,1,end,3928083,632.0808878656005,36.985481430634394,40.74902,-73.988045,2018-06-22 16:45:00
425,2018-06-22 16:44:26.284,2018-06-22 16:51:32.056,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,21585,Subscriber,1968,1,end,3928083,838.0140706001415,36.985481430634394,40.74902,-73.988045,2018-06-22 16:45:00
1511,2018-06-22 16:45:30.233,2018-06-22 17:10:41.803,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,28111,Customer,1969,0,start,3928083,36.985481430634394,3460.190335363893,40.74902,-73.988045,2018-06-22 16:45:00
2372,2018-06-22 16:45:59.061,2018-06-22 17:25:31.639,498.0,Broadway & W 32 St,40.74854862,-73.98808416,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,31174,Subscriber,1963,1,start,3928083,52.51884104750611,4939.850024980221,40.74902,-73.988045,2018-06-22 16:45:00
1091,2018-06-22 16:45:59.381,2018-06-22 17:04:10.482,498.0,Broadway & W 32 St,40.74854862,-73.98808416,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,30075,Subscriber,1967,2,start,3928083,52.51884104750611,1554.933637537032,40.74902,-73.988045,2018-06-22 16:45:00
595,2018-06-23 11:03:47.496,2018-06-23 11:13:43.401,3688.0,2 Ave & E 55 St,40.757920208794026,-73.96638214588165,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,25012,Subscriber,1993,1,start,3927205,81.30446293882991,2898.986853201999,40.75854,-73.96587,2018-06-23 11:14:00
1453,2018-06-26 13:59:58.209,2018-06-26 14:24:11.799,3462.0,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,3143.0,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,27935,Subscriber,1971,1,start,3931026,12.158332852259507,2863.5482337237886,40.75112,-73.97127,2018-06-26 14:00:00
