ride_id,bike_type,starttime,stoptime,start station name,start_station_id,end station name,end_station_id,start station latitude,start station longitude,end station latitude,end station longitude,usertype,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
39605A1A4C6371CF,electric_bike,2023-01-04 14:05:06.475,2023-01-04 14:44:00.744,Cleveland Pl & Spring St,5492.05,Broadway & W 41 St,6560.01,40.722103786686034,-73.99724900722504,40.75513557,-73.98658032,member,end,4596137,3686.822002993882,94.55697422990941,40.754314,-73.98687,2023-01-04 14:45:00
FCBF055CB398783B,electric_bike,2023-01-04 14:05:39.717,2023-01-04 14:44:05.909,Cleveland Pl & Spring St,5492.05,Broadway & W 41 St,6560.01,40.722103786686034,-73.99724900722504,40.75513557,-73.98658032,member,end,4596137,3686.822002993882,94.55697422990941,40.754314,-73.98687,2023-01-04 14:45:00
2F5A185CBA416CEC,electric_bike,2023-01-07 12:46:26.194,2023-01-07 13:04:16.105,10 St & 7 Ave,3762.08,Kane St & Clinton St,4455.11,40.6662078,-73.98199886,40.6861758,-73.99645295,member,start,4596081,82.82191749354364,2484.3947039865157,40.666885,-73.98159,2023-01-07 12:47:00
226CFB38153C0DBD,classic_bike,2023-01-07 12:47:13.351,2023-01-07 12:50:29.045,10 St & 7 Ave,3762.08,3 St & 7 Ave,3905.15,40.6662078,-73.98199886,40.6703837,-73.97839676,member,start,4596081,82.82191749354364,473.16349805361534,40.666885,-73.98159,2023-01-07 12:47:00
1C7B52FACDA1AE2E,classic_bike,2023-01-07 12:47:14.112,2023-01-07 12:49:55.332,10 St & 7 Ave,3762.08,6 St & 7 Ave,3834.10,40.6662078,-73.98199886,40.6686627,-73.97988067,member,start,4596081,82.82191749354364,244.65958739404175,40.666885,-73.98159,2023-01-07 12:47:00
B2FD57BC39F69576,electric_bike,2023-01-09 14:06:40.407,2023-01-09 14:11:12.624,Madison Ave & E 120 St,7667.04,Lenox Ave & W 126 St,7720.03,40.80295,-73.942954,40.808442,-73.9452087,member,end,4598057,583.3512998807757,76.3729673334183,40.80781,-73.945564,2023-01-09 14:11:00
8603C016311859DD,electric_bike,2023-01-09 14:30:14.440,2023-01-09 14:39:01.902,Nostrand Ave & Myrtle Ave,4707.04,Melrose St & Broadway,4801.04,40.69527008,-73.95238108,40.697481,-73.935877,member,end,4597348,1417.7789055489002,26.177417834081385,40.69726,-73.93577,2023-01-09 14:40:00
85C41D58CD24A8A6,electric_bike,2023-01-09 19:28:58.626,2023-01-09 19:44:03.243,Mott St & Prince St,5561.04,Stagg St & Union Ave,5117.05,40.72317958,-73.99480012,40.70877084,-73.95095259,member,end,4597064,4020.7545788406715,42.20874332727183,40.70914,-73.950836,2023-01-09 19:45:00
CCD5AC129761AC16,classic_bike,2023-01-09 19:45:44.287,2023-01-09 19:50:09.268,Roebling St & N 4 St,5267.09,Stagg St & Union Ave,5117.05,40.71469,-73.95739,40.70877084,-73.95095259,member,end,4597064,828.2560527453866,42.20874332727183,40.70914,-73.950836,2023-01-09 19:45:00
0CC16AAD7ABF91B2,electric_bike,2023-01-10 16:12:09.502,2023-01-10 16:27:04.264,Carlton Ave & Flushing Ave,4732.08,Bushwick Ave & Dekalb Ave,4680.05,40.697787,-73.973736,40.69502,-73.92825,member,start,4597120,91.95826322160048,3937.5326782581587,40.698,-73.97479,2023-01-10 16:12:00
0F6F8F90EFD5C94A,classic_bike,2023-01-10 16:12:55.511,2023-01-10 16:38:24.693,Carlton Ave & Flushing Ave,4732.08,Park Pl & Franklin Ave,4033.06,40.697787,-73.973736,40.6741806,-73.9564947,member,start,4597120,91.95826322160048,3065.09240962595,40.698,-73.97479,2023-01-10 16:12:00
73B1B563453DE2A7,electric_bike,2023-01-11 21:07:19.329,2023-01-11 21:10:02.145,W 34 St & Hudson Blvd E,6535.04,11 Ave & W 41 St,6726.01,40.75516719072139,-74.00059908628464,40.76030096,-73.99884222,member,end,4597860,669.9993968758698,82.19891897314598,40.76104,-73.99882,2023-01-11 21:07:00
423319513FDE75E0,electric_bike,2023-01-12 22:00:42.392,2023-01-12 22:13:03.901,S 5 Pl & S 5 St,5125.03,Howard St & Lafayette St,5422.04,40.710451,-73.960876,40.71910537,-73.99973337,member,start,4597636,86.4357316707803,3478.317574632674,40.710785,-73.95995,2023-01-12 22:00:00
2A820B2B6586CA2E,electric_bike,2023-01-14 11:20:09.681,2023-01-14 11:42:52.981,7 Ave & 62 St,2821.05,10 St & 7 Ave,3762.08,40.63556,-74.01298,40.6662078,-73.98199886,casual,end,4598016,4218.723716595057,76.16438615050645,40.66569,-73.98259,2023-01-14 11:20:00
34757DE6F423D1AC,classic_bike,2023-01-17 10:30:33.872,2023-01-17 10:35:01.919,E 13 St & 2 Ave,5820.08,E 4 St & 2 Ave,5593.04,40.73153937464073,-73.9853024482727,40.7262807,-73.98978041,member,start,4598793,18.288858041017154,700.6683831048745,40.73166,-73.98545,2023-01-17 10:35:00
8ADC6D0549C2C28C,electric_bike,2023-01-18 08:20:57.664,2023-01-18 08:23:35.848,Schermerhorn St & Hoyt St,4479.1,Bergen St & Smith St,4446.01,40.6886263,-73.9851911,40.6867443,-73.99063168,member,end,4598712,492.70831983052005,13.783500743380632,40.686726,-73.99047,2023-01-18 08:20:00
0A4BA7CF0D43C78E,classic_bike,2023-01-18 09:19:29.774,2023-01-18 09:24:33.427,E 16 St & Irving Pl,5938.11,W 13 St & 7 Ave,6030.04,40.735367055605394,-73.98797392845154,40.73781509,-73.99994661,member,end,4598663,1088.4205193357334,88.3456739244836,40.73723,-74.000656,2023-01-18 09:20:00
0A0A759F65D453DD,electric_bike,2023-01-23 16:03:28.682,2023-01-23 16:13:29.946,Central Park West & W 68 St,7079.06,E 54 St & 1 Ave,6608.09,40.7734066,-73.97782542,40.756265,-73.964179,member,end,4600016,2168.939764971396,86.37119732779391,40.757008,-73.96388,2023-01-23 16:14:00
E9FF4C1EFBF3FF04,electric_bike,2023-01-28 11:29:07.927,2023-01-28 11:41:00.032,Sterling Pl & New York Ave,3984.02,Bergen St & Vanderbilt Ave,4157.10,40.67234,-73.94763,40.6794388,-73.9680438,casual,start,4601307,95.09532427479539,1939.879700204777,40.671486,-73.94757,2023-01-28 11:30:00
6D90C43E70FC169B,electric_bike,2023-01-28 11:29:18.175,2023-01-28 11:41:04.151,Sterling Pl & New York Ave,3984.02,Bergen St & Vanderbilt Ave,4157.10,40.67234,-73.94763,40.6794388,-73.9680438,member,start,4601307,95.09532427479539,1939.879700204777,40.671486,-73.94757,2023-01-28 11:30:00
6BBAF4B2C26A9A76,classic_bike,2023-01-28 13:27:11.063,2023-01-28 13:35:32.515,Graham Ave & Withers St,5403.04,Kent Ave & N 7 St,5489.03,40.7169811,-73.94485918,40.72036775298455,-73.96165072917938,casual,end,4602489,1503.8762814298439,87.17335458097615,40.71977,-73.96232,2023-01-28 13:35:00
489F6D87CE77D0F9,classic_bike,2023-01-28 23:59:40.554,2023-01-29 00:05:07.678,E 45 St & 3 Ave,6464.08,E 55 St & 2 Ave,6650.07,40.75255434,-73.97282625,40.75797322,-73.96603308,member,end,4601552,898.9533800272811,76.16757445287259,40.758633,-73.96579,2023-01-29 00:06:00
D7D52D468BFC219D,classic_bike,2023-01-29 12:13:24.421,2023-01-29 12:24:55.160,E 44 St & Lexington Ave,6464.09,W 47 St & 9 Ave,6786.02,40.752643,-73.974996,40.76153045158114,-73.99007007479668,member,end,4601550,1620.7100402261551,84.18179224726403,40.76099,-73.99077,2023-01-29 12:25:00
AC88DB606AD2DB08,classic_bike,2023-01-29 12:24:22.327,2023-01-29 12:39:48.660,W 43 St & 10 Ave,6756.01,W 47 St & 9 Ave,6786.02,40.76009437,-73.99461843,40.76153045158114,-73.99007007479668,member,end,4601550,339.0852699986991,84.18179224726403,40.76099,-73.99077,2023-01-29 12:25:00
